routing,ts,type,client,server,proto,rate,load_factor,status,response_ms,severity,rebuffer,buffer_ratio
l2_learn,1785386200.627817,abr_stream,home2,cdn2,tcp,480p:1384K,,,,,True,0.65
l2_learn,1785386201.011478,http,corp1,cdn1,tcp,GET:large.bin,,200.0,159.72,,,
l2_learn,1785386201.4807112,abr_stream,home2,cdn2,tcp,360p:710K,,,,,False,4.52
l2_learn,1785386202.1346917,http,home2,cdn1,tcp,GET:index.html,,200.0,0.01,,,
l2_learn,1785386202.3524966,web,mob2,isp_gw,tcp,664K,0.57,,,,,
l2_learn,1785386203.1422532,http,home1,cdn1,tcp,GET:medium.bin,,200.0,331.56,,,
l2_learn,1785386203.176105,email,corp1,root1,tcp,46K,0.54,,,,,
l2_learn,1785386204.2399836,http,home2,isp_gw,tcp,GET:small.bin,,200.0,0.01,,,
l2_learn,1785386204.3833232,web,corp2,isp_gw,tcp,440K,0.6,,,,,
l2_learn,1785386204.723882,ssh,mob1,origin,tcp,11K,0.61,,,,,
l2_learn,1785386205.108323,abr_stream,home2,cdn2,tcp,480p:1429K,,,,,False,1.05
l2_learn,1785386205.4718795,iot,home1,origin,udp,3K,0.54,,,,,
l2_learn,1785386207.44804,ssh,home2,isp_gw,tcp,8K,0.55,,,,,
l2_learn,1785386208.746182,video,mob2,cdn2,udp,1803K,0.59,,,,,
l2_learn,1785386209.3621316,abr_stream,home2,cdn2,tcp,480p:1734K,,,,,False,0.9
l2_learn,1785386209.5388002,abr_stream,home2,cdn2,tcp,480p:1543K,,,,,False,21.84
l2_learn,1785386210.4076426,bulk,home1,origin,tcp,3963K,0.52,,,,,
l2_learn,1785386211.9867356,iot,home2,cdn1,udp,5K,0.56,,,,,
l2_learn,1785386212.174126,abr_stream,home2,cdn2,tcp,720p:2524K,,,,,False,0.86
l2_learn,1785386213.4938967,web,corp2,cdn2,tcp,132K,0.54,,,,,
l2_learn,1785386213.6429477,http,mob1,isp_gw,tcp,POST:medium.bin,,200.0,8809.49,,,
l2_learn,1785386213.682234,anomaly:syn_flood,home2,origin,tcp,port=22 count=137,,,,critical,,
l2_learn,1785386214.782246,http,corp1,origin,tcp,GET:medium.bin,,200.0,0.02,,,
l2_learn,1785386215.7706254,web,mob2,cdn2,tcp,1065K,0.55,,,,,
l2_learn,1785386216.1540835,http,mob2,origin,tcp,GET:small.bin,,404.0,329.15,,,
l2_learn,1785386216.3878496,https,home2,origin,tcp,841K,0.6,,,,,
l2_learn,1785386216.537369,http,home2,root1,tcp,GET:small.bin,,200.0,0.02,,,
l2_learn,1785386216.6459165,abr_stream,home2,cdn2,tcp,720p:2912K,,,,,True,0.71
l2_learn,1785386216.823311,abr_stream,home2,cdn2,tcp,480p:1543K,,,,,False,21.82
l2_learn,1785386217.2478132,ssh,mob2,root1,tcp,7K,0.53,,,,,
l2_learn,1785386217.467688,http,corp2,isp_gw,tcp,GET:small.bin,,200.0,102.38,,,
l2_learn,1785386218.6452796,web,mob2,cdn2,tcp,218K,0.52,,,,,
l2_learn,1785386218.9715717,http,mob2,cdn1,tcp,GET:medium.bin,,200.0,641.1,,,
l2_learn,1785386219.7457914,p2p,corp2,cdn1,tcp,2755K,0.58,,,,,
l2_learn,1785386219.8933043,http,mob2,root1,tcp,GET:small.bin,,200.0,318.47,,,
l2_learn,1785386221.3101122,web,home1,isp_gw,tcp,406K,0.5,,,,,
l2_learn,1785386221.3884168,http,mob2,root1,tcp,GET:index.html,,200.0,412.29,,,
l2_learn,1785386222.2232797,gaming,corp2,root1,udp,74K,0.54,,,,,
l2_learn,1785386222.8707075,http,corp2,cdn2,tcp,GET:index.html,,200.0,179.27,,,
l2_learn,1785386223.0458488,streaming,corp1,isp_gw,tcp,1545K,0.5,,,,,
l2_learn,1785386224.3141472,web,home2,cdn1,tcp,626K,0.5,,,,,
l2_learn,1785386225.2817156,http,home2,origin,tcp,GET:large.bin,,200.0,1372.13,,,
l2_learn,1785386225.9025197,streaming,corp2,root1,tcp,1290K,0.53,,,,,
l2_learn,1785386226.325593,web,home1,root1,tcp,618K,0.56,,,,,
l2_learn,1785386226.9566872,video,mob2,cdn1,udp,2587K,0.52,,,,,
l2_learn,1785386227.38985,http,mob2,isp_gw,tcp,GET:small.bin,,200.0,752.16,,,
l2_learn,1785386227.684698,anomaly:brute_force,corp2,root1,tcp,http_brute_force,,,,high,,
l2_learn,1785386227.927893,congestion_gen,all_clients,cdn1,tcp,15Mbps_link,0.51,,,,,
l2_learn,1785386227.9504373,http,home2,cdn1,tcp,GET:index.html,,500.0,203.28,,,
l2_learn,1785386228.104161,gaming,home2,cdn1,udp,74K,0.55,,,,,
l2_learn,1785386228.6570606,http,mob1,cdn1,tcp,GET:small.bin,,200.0,249.72,,,
l2_learn,1785386229.7677147,http,home2,origin,tcp,GET:large.bin,,200.0,600.91,,,
l2_learn,1785386230.1145234,cloud,home1,origin,tcp,651K,0.53,,,,,
l2_learn,1785386230.8844216,abr_stream,corp1,cdn1,tcp,480p:1428K,,,,,False,20.61
l2_learn,1785386230.9995754,abr_stream,corp1,cdn1,tcp,720p:2709K,,,,,False,28.47
l2_learn,1785386231.0293114,web,mob1,cdn1,tcp,111K,0.52,,,,,
l2_learn,1785386231.041712,abr_stream,corp1,cdn1,tcp,1080p:6084K,,,,,False,24.22
l2_learn,1785386231.0982745,abr_stream,corp1,cdn1,tcp,4K:15742K,,,,,False,33.77
l2_learn,1785386231.3463864,iot,home2,isp_gw,udp,4K,0.52,,,,,
l2_learn,1785386233.1341212,web,mob2,cdn2,tcp,501K,0.53,,,,,
l2_learn,1785386234.2649136,http,home2,isp_gw,tcp,GET:medium.bin,,304.0,374.67,,,
l2_learn,1785386234.6739051,bulk,home2,cdn2,tcp,1541K,0.53,,,,,
l2_learn,1785386235.746317,http,corp2,isp_gw,tcp,GET:large.bin,,404.0,222.04,,,
l2_learn,1785386236.6023464,https,mob1,origin,tcp,1447K,0.49,,,,,
l2_learn,1785386236.8019528,http,home1,origin,tcp,GET:small.bin,,500.0,180.9,,,
l2_learn,1785386237.15635,video,home1,root1,udp,969K,0.47,,,,,
l2_learn,1785386237.8551056,http,corp2,isp_gw,tcp,GET:index.html,,200.0,0.01,,,
l2_learn,1785386238.4904032,https,mob1,root1,tcp,351K,0.53,,,,,
l2_learn,1785386238.6283543,http,corp2,origin,tcp,GET:large.bin,,304.0,186.37,,,
l2_learn,1785386239.3784907,email,mob2,origin,tcp,15K,0.49,,,,,
l2_learn,1785386239.79319,http,home2,cdn1,tcp,GET:small.bin,,200.0,344.88,,,
l2_learn,1785386240.0779445,email,home2,isp_gw,tcp,66K,0.55,,,,,
l2_learn,1785386240.4620352,https,home1,origin,tcp,1485K,0.52,,,,,
l2_learn,1785386240.9290853,http,corp1,isp_gw,tcp,GET:medium.bin,,200.0,216.72,,,
l2_learn,1785386242.3730426,web,home1,cdn1,tcp,621K,0.51,,,,,
l2_learn,1785386243.052032,http,corp1,origin,tcp,POST:small.bin,,301.0,1670.09,,,
l2_learn,1785386243.415644,web,corp1,origin,tcp,266K,0.46,,,,,
l2_learn,1785386244.5945027,http,corp2,root1,tcp,GET:large.bin,,200.0,180.3,,,
l2_learn,1785386245.3625758,bulk,corp1,cdn2,tcp,2791K,0.46,,,,,
l2_learn,1785386245.9661627,http,corp1,isp_gw,tcp,GET:index.html,,200.0,371.73,,,
l2_learn,1785386246.4513965,p2p,home2,root1,tcp,1057K,0.5,,,,,
l2_learn,1785386246.5465124,http,mob2,root1,tcp,GET:medium.bin,,200.0,0.01,,,
l2_learn,1785386247.7061312,voip,home1,origin,udp,36K,0.47,,,,,
l2_learn,1785386248.6604688,voip,corp2,cdn1,udp,30K,0.48,,,,,
l2_learn,1785386250.3822525,http,mob1,isp_gw,tcp,POST:index.html,,200.0,2775.05,,,
l2_learn,1785386250.4227254,burst,"mob1,mob2,corp1",root1,tcp,high,0.48,,,,,
l2_learn,1785386250.5428088,https,home1,isp_gw,tcp,245K,0.48,,,,,
l2_learn,1785386251.2045622,http,mob2,origin,tcp,GET:index.html,,200.0,318.31,,,
l2_learn,1785386252.0192175,video,corp1,origin,udp,1756K,0.51,,,,,
l2_learn,1785386252.698619,http,mob1,origin,tcp,GET:small.bin,,200.0,273.19,,,
l2_learn,1785386253.789369,bulk,corp2,cdn1,tcp,4072K,0.53,,,,,
l2_learn,1785386255.386927,web,home2,cdn1,tcp,401K,0.47,,,,,
l2_learn,1785386255.7710266,http,home2,root1,tcp,POST:medium.bin,,200.0,2118.81,,,
l2_learn,1785386256.2623556,http,mob2,cdn1,tcp,GET:medium.bin,,200.0,0.01,,,
l2_learn,1785386257.1685145,bulk,home2,cdn2,tcp,1404K,0.52,,,,,
l2_learn,1785386257.4805942,p2p,home1,root1,tcp,2272K,0.5,,,,,
l2_learn,1785386257.554976,http,mob1,root1,tcp,GET:small.bin,,200.0,264.63,,,
l2_learn,1785386257.789884,web,corp1,origin,tcp,730K,0.46,,,,,
l2_learn,1785386261.1978211,http,corp2,isp_gw,tcp,POST:large.bin,,301.0,0.01,,,
l2_learn,1785386261.19795,anomaly:dns_amplify,corp2,root1,udp,dns_amplification,,,,high,,
l2_learn,1785386261.1977105,gaming,corp2,root1,udp,51K,0.46,,,,,
l2_learn,1785386261.5426817,ssh,home2,cdn1,tcp,5K,0.48,,,,,
l2_learn,1785386263.2551076,dns,mob2,root1,udp,2K,0.44,,,,,
l2_learn,1785386263.9221709,iot,corp2,cdn2,udp,0K,0.51,,,,,
l2_learn,1785386264.624686,iot,corp2,cdn2,udp,0K,0.5,,,,,
l2_learn,1785386265.014382,http,mob2,root1,tcp,POST:index.html,,200.0,3244.14,,,
l2_learn,1785386265.9225876,voip,mob1,cdn1,udp,29K,0.48,,,,,
l2_learn,1785386266.6545362,http,home2,cdn2,tcp,GET:large.bin,,200.0,590.72,,,
l2_learn,1785386267.326866,http,mob2,origin,tcp,GET:small.bin,,200.0,321.8,,,
l2_learn,1785386267.4086163,web,corp1,origin,tcp,555K,0.44,,,,,
l2_learn,1785386268.4378955,ssh,home2,cdn2,tcp,20K,0.5,,,,,
l2_learn,1785386270.2673905,gaming,home1,cdn1,udp,60K,0.49,,,,,
l2_learn,1785386271.9241953,http,corp1,root1,tcp,POST:medium.bin,,200.0,3770.66,,,
l2_learn,1785386272.258899,ssh,home2,cdn2,tcp,9K,0.47,,,,,
l2_learn,1785386272.5626044,video,mob2,cdn1,udp,1957K,0.46,,,,,
l2_learn,1785386273.998633,voip,corp1,root1,udp,30K,0.46,,,,,
l2_learn,1785386275.3331196,web,home2,cdn1,tcp,797K,0.47,,,,,
l2_learn,1785386276.8957467,https,mob1,isp_gw,tcp,725K,0.4,,,,,
l2_learn,1785386277.3601131,https,mob2,cdn1,tcp,259K,0.43,,,,,
l2_learn,1785386277.4118435,abr_stream,mob2,origin,tcp,480p:1399K,,,,,False,7.62
l2_learn,1785386277.7217152,abr_stream,mob2,origin,tcp,720p:2557K,,,,,False,7.56
l2_learn,1785386278.031752,abr_stream,mob2,origin,tcp,1080p:5238K,,,,,False,7.19
l2_learn,1785386278.3436046,abr_stream,mob2,origin,tcp,4K:14616K,,,,,False,11.81
l2_learn,1785386278.6581185,abr_stream,mob2,origin,tcp,4K:15881K,,,,,False,12.7
l2_learn,1785386278.6665194,bulk,mob1,cdn1,tcp,1133K,0.41,,,,,
l2_learn,1785386278.9696908,abr_stream,mob2,origin,tcp,4K:17278K,,,,,False,12.47
l2_learn,1785386279.2540936,http,corp2,root1,tcp,GET:small.bin,,200.0,6397.12,,,
l2_learn,1785386279.2797923,abr_stream,mob2,origin,tcp,4K:17552K,,,,,False,10.98
l2_learn,1785386279.6898484,iot,home1,origin,udp,3K,0.39,,,,,
l2_learn,1785386280.3905692,https,home1,origin,tcp,793K,0.41,,,,,
l2_learn,1785386280.890571,http,mob2,root1,tcp,GET:small.bin,,200.0,322.57,,,
l2_learn,1785386281.0123146,p2p,mob1,cdn1,tcp,1010K,0.47,,,,,
l2_learn,1785386281.803295,http,corp2,origin,tcp,GET:medium.bin,,200.0,121.1,,,
l2_learn,1785386282.776538,voip,home2,cdn1,udp,21K,0.41,,,,,
l2_learn,1785386283.3002286,voip,home1,root1,udp,26K,0.45,,,,,
l2_learn,1785386283.4180543,http,mob2,cdn2,tcp,GET:small.bin,,200.0,322.83,,,
l2_learn,1785386283.960781,ssh,home2,root1,tcp,17K,0.48,,,,,
l2_learn,1785386285.030561,bulk,corp2,cdn1,tcp,2314K,0.44,,,,,
l2_learn,1785386285.7745807,video,mob2,isp_gw,udp,1968K,0.39,,,,,
l2_learn,1785386285.8071122,http,mob1,origin,tcp,GET:large.bin,,200.0,1749.55,,,
l2_learn,1785386287.0849342,bulk,corp1,isp_gw,tcp,2583K,0.39,,,,,
l2_learn,1785386287.4598742,voip,corp1,root1,udp,23K,0.4,,,,,
l2_learn,1785386287.8160453,dns,home2,origin,udp,4K,0.45,,,,,
l2_learn,1785386289.4382474,web,home1,origin,tcp,501K,0.47,,,,,
l2_learn,1785386290.6062038,http,home2,cdn1,tcp,GET:small.bin,,200.0,4450.0,,,
l2_learn,1785386291.3821225,dns,corp1,origin,udp,7K,0.42,,,,,
l2_learn,1785386293.0602837,https,corp1,cdn2,tcp,1195K,0.46,,,,,
l2_learn,1785386294.0829425,https,corp1,cdn2,tcp,414K,0.45,,,,,
l2_learn,1785386295.0628114,ssh,corp1,origin,tcp,9K,0.39,,,,,
l2_learn,1785386295.5382192,http,mob1,root1,tcp,POST:medium.bin,,200.0,3515.57,,,
l2_learn,1785386296.3283062,http,corp1,isp_gw,tcp,GET:medium.bin,,200.0,119.32,,,
l2_learn,1785386296.5461674,video,home1,root1,udp,1577K,0.45,,,,,
l2_learn,1785386297.3760514,gaming,home1,cdn2,udp,38K,0.37,,,,,
l2_learn,1785386297.5774071,http,home1,origin,tcp,GET:medium.bin,,200.0,0.02,,,
l2_learn,1785386297.907918,dns,corp1,cdn2,udp,3K,0.4,,,,,
l2_learn,1785386298.605847,abr_stream,mob2,origin,tcp,480p:1759K,,,,,False,11.56
l2_learn,1785386299.1464002,abr_stream,mob2,origin,tcp,720p:2663K,,,,,False,5.2
l2_learn,1785386299.25388,http,home2,cdn2,tcp,GET:medium.bin,,200.0,443.55,,,
l2_learn,1785386299.3687303,https,corp1,origin,tcp,740K,0.41,,,,,
l2_learn,1785386299.4568667,abr_stream,mob2,origin,tcp,1080p:6026K,,,,,False,11.1
l2_learn,1785386299.7670631,abr_stream,mob2,origin,tcp,4K:13062K,,,,,False,8.43
l2_learn,1785386300.0938027,abr_stream,mob2,origin,tcp,4K:13513K,,,,,False,11.13
l2_learn,1785386300.719842,bulk,corp2,origin,tcp,2729K,0.36,,,,,
l2_learn,1785386300.8688972,http,corp2,cdn1,tcp,GET:large.bin,,200.0,186.08,,,
l2_learn,1785386302.4839056,video,home2,cdn1,udp,1385K,0.44,,,,,
l2_learn,1785386302.8551931,http,mob1,cdn1,tcp,GET:medium.bin,,200.0,782.82,,,
l2_learn,1785386303.0601978,web,corp2,cdn1,tcp,311K,0.39,,,,,
l2_learn,1785386303.9556065,http,home1,origin,tcp,GET:medium.bin,,200.0,336.27,,,
l2_learn,1785386304.5165143,gaming,home2,isp_gw,udp,36K,0.38,,,,,
l2_learn,1785386305.29362,http,home2,root1,tcp,GET:index.html,,200.0,0.01,,,
l2_learn,1785386305.7734983,ssh,corp2,root1,tcp,14K,0.36,,,,,
l2_learn,1785386306.6586685,gaming,corp2,cdn2,udp,62K,0.43,,,,,
l2_learn,1785386307.1585698,web,home1,root1,tcp,653K,0.39,,,,,
l2_learn,1785386308.0939643,abr_stream,mob2,root1,tcp,480p:1378K,,,,,False,21.57
l2_learn,1785386308.0940282,abr_stream,mob2,root1,tcp,720p:3075K,,,,,False,32.42
l2_learn,1785386308.0940857,abr_stream,mob2,root1,tcp,1080p:5319K,,,,,False,23.99
l2_learn,1785386308.0941236,abr_stream,mob2,root1,tcp,4K:14901K,,,,,False,33.07
l2_learn,1785386308.6313028,http,mob2,cdn1,tcp,GET:medium.bin,,304.0,2379.22,,,
l2_learn,1785386308.7940266,video,corp1,root1,udp,973K,0.45,,,,,
l2_learn,1785386310.1341517,web,home2,cdn2,tcp,518K,0.4,,,,,
l2_learn,1785386310.51066,video,mob1,cdn1,udp,1262K,0.39,,,,,
l2_learn,1785386312.0065289,gaming,home1,cdn1,udp,52K,0.41,,,,,
l2_learn,1785386313.2239268,ssh,home2,cdn1,tcp,12K,0.38,,,,,
l2_learn,1785386313.810301,http,home2,isp_gw,tcp,POST:small.bin,,200.0,3934.91,,,
l2_learn,1785386314.3818152,streaming,corp1,root1,tcp,1044K,0.45,,,,,
l2_learn,1785386315.1273491,http,mob1,root1,tcp,GET:small.bin,,200.0,255.26,,,
l2_learn,1785386315.9883568,http,home2,cdn1,tcp,GET:large.bin,,200.0,0.02,,,
l2_learn,1785386316.5226357,web,corp1,cdn1,tcp,748K,0.38,,,,,
l2_learn,1785386318.2621305,dns,mob2,isp_gw,udp,7K,0.4,,,,,
l2_learn,1785386318.3582842,http,mob2,origin,tcp,POST:large.bin,,200.0,1559.59,,,
l2_learn,1785386318.9843066,video,mob2,isp_gw,udp,1883K,0.39,,,,,
l2_learn,1785386319.6589956,dns,mob2,cdn2,udp,2K,0.39,,,,,
l2_learn,1785386319.9014635,http,mob2,isp_gw,tcp,GET:medium.bin,,200.0,528.04,,,
l2_learn,1785386320.8835697,dns,corp1,isp_gw,udp,5K,0.44,,,,,
l2_learn,1785386322.5501542,http,corp1,root1,tcp,POST:large.bin,,200.0,1695.96,,,
l2_learn,1785386322.710085,iot,corp2,cdn1,udp,3K,0.44,,,,,
l2_learn,1785386323.5261347,web,corp1,cdn2,tcp,607K,0.35,,,,,
l2_learn,1785386323.8684585,http,home1,root1,tcp,GET:large.bin,,200.0,499.01,,,
l2_learn,1785386324.8077846,web,mob2,origin,tcp,675K,0.39,,,,,
l2_learn,1785386325.5623963,web,corp2,isp_gw,tcp,608K,0.37,,,,,
l2_learn,1785386325.90493,https,mob1,cdn2,tcp,775K,0.42,,,,,
l2_learn,1785386326.178865,http,mob2,cdn2,tcp,POST:small.bin,,200.0,1583.44,,,
l2_learn,1785386327.6748848,web,home1,cdn2,tcp,277K,0.39,,,,,
l2_learn,1785386327.7611065,http,corp2,cdn2,tcp,GET:medium.bin,,200.0,222.92,,,
l2_learn,1785386328.2546687,gaming,mob1,cdn1,udp,41K,0.38,,,,,
l2_learn,1785386328.5665588,dns,home1,cdn2,udp,7K,0.37,,,,,
l2_learn,1785386329.161976,http,home2,cdn1,tcp,GET:small.bin,,200.0,0.01,,,
l2_learn,1785386329.2644746,cloud,mob1,cdn1,tcp,447K,0.41,,,,,
l2_learn,1785386329.7705634,ssh,mob1,cdn2,tcp,10K,0.41,,,,,
l2_learn,1785386330.334341,anomaly:slowloris,corp2,root1,tcp,slowloris_connections,,,,high,,
l2_learn,1785386330.3619416,iot,corp2,cdn2,udp,0K,0.35,,,,,
l2_learn,1785386331.586592,web,mob1,isp_gw,tcp,623K,0.34,,,,,
l2_learn,1785386331.949524,http,corp2,isp_gw,tcp,GET:index.html,,200.0,1211.31,,,
l2_learn,1785386332.9906883,abr_stream,home2,cdn1,tcp,480p:1553K,,,,,False,1.0
l2_learn,1785386333.4609108,web,corp1,cdn2,tcp,203K,0.35,,,,,
l2_learn,1785386335.742339,http,mob1,cdn2,tcp,POST:small.bin,,200.0,2878.59,,,
l2_learn,1785386335.9388552,bulk,corp1,cdn2,tcp,2129K,0.35,,,,,
l2_learn,1785386336.506453,web,mob2,origin,tcp,419K,0.37,,,,,
l2_learn,1785386337.012789,http,mob1,root1,tcp,GET:large.bin,,200.0,918.61,,,
l2_learn,1785386337.3462207,anomaly:ping_sweep,home2,root1,icmp,subnet=10.1.0.0/24,,,,low,,
l2_learn,1785386338.3903017,abr_stream,home2,cdn1,tcp,480p:1371K,,,,,True,0.62
l2_learn,1785386338.8288982,http,mob2,origin,tcp,GET:medium.bin,,200.0,678.69,,,
l2_learn,1785386339.383744,email,corp2,root1,tcp,22K,0.37,,,,,
l2_learn,1785386339.4662795,http,home1,cdn1,tcp,GET:index.html,,200.0,188.07,,,
l2_learn,1785386340.7743857,email,corp1,isp_gw,tcp,19K,0.37,,,,,
l2_learn,1785386340.8233223,http,corp2,isp_gw,tcp,GET:small.bin,,200.0,109.12,,,
l2_learn,1785386341.358125,http,home2,origin,tcp,GET:index.html,,200.0,0.01,,,
l2_learn,1785386341.9222183,http,corp1,root1,tcp,GET:medium.bin,,200.0,237.77,,,
l2_learn,1785386342.3984883,web,home1,root1,tcp,496K,0.41,,,,,
l2_learn,1785386342.6141288,abr_stream,home2,cdn1,tcp,360p:609K,,,,,True,0.58
l2_learn,1785386343.069693,http,mob2,isp_gw,tcp,GET:index.html,,200.0,0.01,,,
l2_learn,1785386343.9252434,https,mob1,isp_gw,tcp,142K,0.42,,,,,
l2_learn,1785386344.650378,http,corp2,root1,tcp,GET:large.bin,,200.0,183.14,,,
l2_learn,1785386344.8276365,web,mob2,root1,tcp,624K,0.37,,,,,
l2_learn,1785386345.932666,bulk,home2,cdn2,tcp,2933K,0.41,,,,,
l2_learn,1785386347.0076227,p2p,home1,cdn2,tcp,1294K,0.41,,,,,
l2_learn,1785386347.7348454,http,mob2,isp_gw,tcp,POST:small.bin,,301.0,1746.29,,,
l2_learn,1785386348.1712031,dns,mob2,origin,udp,5K,0.37,,,,,
l2_learn,1785386348.5867538,burst,"corp2,mob2,mob1",root1,tcp,high,0.43,,,,,
l2_learn,1785386348.81921,http,mob1,cdn1,tcp,POST:index.html,,200.0,0.01,,,
l2_learn,1785386349.0250096,video,home2,cdn2,udp,335K,0.4,,,,,
l2_learn,1785386350.4972758,http,mob2,cdn1,tcp,GET:medium.bin,,200.0,936.93,,,
l2_learn,1785386350.5687792,web,corp2,cdn2,tcp,672K,0.43,,,,,
l2_learn,1785386351.3449638,dns,corp2,isp_gw,udp,3K,0.43,,,,,
l2_learn,1785386351.3471446,anomaly:slowloris,corp2,cdn2,tcp,slowloris_connections,,,,high,,
l2_learn,1785386352.184965,web,mob1,root1,tcp,558K,0.4,,,,,
l2_learn,1785386352.9174182,http,mob1,cdn2,tcp,POST:index.html,,200.0,1580.54,,,
l2_learn,1785386353.5855649,dns,mob2,isp_gw,udp,7K,0.42,,,,,
l2_learn,1785386353.7430744,abr_stream,home1,isp_gw,tcp,480p:1559K,,,,,False,23.97
l2_learn,1785386353.8483272,abr_stream,home1,isp_gw,tcp,720p:2854K,,,,,False,36.37
l2_learn,1785386353.955026,abr_stream,home1,isp_gw,tcp,1080p:5332K,,,,,False,23.48
l2_learn,1785386354.0608838,abr_stream,home1,isp_gw,tcp,4K:13472K,,,,,False,22.1
l2_learn,1785386354.1667624,abr_stream,home1,isp_gw,tcp,4K:16560K,,,,,False,30.65
l2_learn,1785386354.2348225,video,home1,cdn1,udp,2072K,0.44,,,,,
l2_learn,1785386354.2754412,abr_stream,home1,isp_gw,tcp,4K:13713K,,,,,False,28.8
l2_learn,1785386354.3480823,http,corp1,cdn1,tcp,GET:index.html,,200.0,44.42,,,
l2_learn,1785386354.380895,abr_stream,home1,isp_gw,tcp,4K:12906K,,,,,False,30.56
l2_learn,1785386355.0591145,email,corp2,cdn1,tcp,50K,0.35,,,,,
l2_learn,1785386356.861194,http,mob1,cdn2,tcp,GET:index.html,,200.0,758.88,,,
l2_learn,1785386356.8985748,bulk,corp2,origin,tcp,1256K,0.38,,,,,
l2_learn,1785386357.2145948,voip,corp1,cdn1,udp,33K,0.43,,,,,
l2_learn,1785386358.6179748,https,home1,origin,tcp,559K,0.37,,,,,
l2_learn,1785386359.8709528,bulk,home1,root1,tcp,2436K,0.37,,,,,
l2_learn,1785386361.7987506,streaming,mob2,isp_gw,tcp,1581K,0.41,,,,,
l2_learn,1785386363.0434487,video,home2,root1,udp,209K,0.35,,,,,
l2_learn,1785386363.9108806,http,corp2,cdn1,tcp,POST:large.bin,,200.0,6034.35,,,
l2_learn,1785386364.5479236,gaming,mob1,cdn1,udp,34K,0.42,,,,,
l2_learn,1785386365.398128,web,home1,cdn2,tcp,595K,0.39,,,,,
l2_learn,1785386365.7879918,http,mob1,cdn1,tcp,GET:medium.bin,,200.0,839.33,,,
l2_learn,1785386366.9821038,web,corp2,cdn1,tcp,199K,0.43,,,,,
l2_learn,1785386367.6029215,http,mob2,isp_gw,tcp,GET:small.bin,,200.0,428.75,,,
l2_learn,1785386368.6141667,web,corp1,origin,tcp,181K,0.35,,,,,
l2_learn,1785386369.643324,http,home2,isp_gw,tcp,GET:medium.bin,,200.0,1682.84,,,
l2_learn,1785386369.9329393,cloud,home2,cdn2,tcp,488K,0.36,,,,,
l2_learn,1785386371.0390909,http,mob1,origin,tcp,GET:medium.bin,,200.0,578.73,,,
l2_learn,1785386371.323381,web,corp2,cdn1,tcp,562K,0.4,,,,,
l2_learn,1785386371.7587156,voip,mob2,origin,udp,28K,0.41,,,,,
l2_learn,1785386373.2986386,https,mob2,cdn2,tcp,835K,0.43,,,,,
l2_learn,1785386374.7988117,video,home2,isp_gw,udp,1710K,0.38,,,,,
l2_learn,1785386375.2094276,http,mob1,cdn2,tcp,GET:small.bin,,200.0,2843.22,,,
l2_learn,1785386375.4299653,web,home2,isp_gw,tcp,127K,0.38,,,,,
l2_learn,1785386375.893542,web,home1,root1,tcp,77K,0.41,,,,,
l2_learn,1785386375.9365332,http,corp1,cdn2,tcp,GET:small.bin,,200.0,190.35,,,
l2_learn,1785386376.8236125,web,mob2,cdn1,tcp,238K,0.42,,,,,
l2_learn,1785386377.151708,web,mob1,root1,tcp,267K,0.43,,,,,
l2_learn,1785386378.452492,ssh,mob1,root1,tcp,6K,0.42,,,,,
l2_learn,1785386379.2379608,video,mob2,origin,udp,1411K,0.41,,,,,
l2_learn,1785386380.1335728,video,mob2,cdn1,udp,1363K,0.43,,,,,
l2_learn,1785386380.978095,dns,corp1,origin,udp,4K,0.45,,,,,
l2_learn,1785386381.7948568,video,home2,isp_gw,udp,1041K,0.36,,,,,
l2_learn,1785386383.078131,http,corp1,origin,tcp,POST:large.bin,,200.0,2906.38,,,
l2_learn,1785386383.53334,abr_stream,corp1,cdn1,tcp,480p:1400K,,,,,False,23.2
l2_learn,1785386383.5761938,abr_stream,corp1,cdn1,tcp,720p:3515K,,,,,False,25.51
l2_learn,1785386383.5933769,dns,corp2,origin,udp,5K,0.42,,,,,
l2_learn,1785386383.6440248,abr_stream,corp1,cdn1,tcp,1080p:7146K,,,,,False,32.65
l2_learn,1785386383.6883442,abr_stream,corp1,cdn1,tcp,4K:17789K,,,,,False,27.57
l2_learn,1785386383.7322128,abr_stream,corp1,cdn1,tcp,4K:13893K,,,,,False,29.79
l2_learn,1785386383.7757976,abr_stream,corp1,cdn1,tcp,4K:15857K,,,,,False,33.18
l2_learn,1785386384.096348,email,home1,cdn2,tcp,57K,0.42,,,,,
l2_learn,1785386384.496518,http,home2,origin,tcp,GET:index.html,,200.0,200.75,,,
l2_learn,1785386385.9399347,web,home2,cdn1,tcp,568K,0.39,,,,,
l2_learn,1785386386.3756769,dns,mob2,isp_gw,udp,6K,0.41,,,,,
l2_learn,1785386387.0156276,https,home1,cdn2,tcp,929K,0.45,,,,,
l2_learn,1785386387.041752,http,mob2,root1,tcp,GET:medium.bin,,200.0,1801.89,,,
l2_learn,1785386388.465886,http,corp1,origin,tcp,GET:large.bin,,200.0,414.01,,,
l2_learn,1785386388.677783,video,corp1,cdn1,udp,1333K,0.4,,,,,
l2_learn,1785386389.5789988,https,corp2,isp_gw,tcp,1001K,0.4,,,,,
l2_learn,1785386390.060008,web,mob1,origin,tcp,368K,0.37,,,,,
