routing,ts,client,client_ip,dns_server,dns_server_ip,domain,query_type,ttl,response_time_ms,cache_hit,source,rcode,is_suspicious
ospf,1785385539.7624445,home2,10.9.0.2,root1,10.1.0.1,news.portal.org,A,90,265.53,False,recursive,NOERROR,False
ospf,1785385541.9514184,corp2,10.7.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,146.15,,recursive,NOERROR,False
ospf,1785385543.4371202,corp2,10.7.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,0.31,True,cache,NOERROR,False
ospf,1785385546.492159,home2,10.9.0.2,root1,10.1.0.1,example.com,A,300,0.24,True,cache,NOERROR,False
ospf,1785385548.970098,corp2,10.7.0.2,root1,10.1.0.1,video.stream.tv,A,30,477.4,,recursive,NOERROR,False
ospf,1785385551.314218,mob2,10.8.0.2,root1,10.1.0.1,example.com,A,300,0.36,True,cache,NOERROR,False
ospf,1785385552.339012,corp2,10.7.0.2,root1,10.1.0.1,api.service.io,A,120,0.39,True,cache,NOERROR,False
ospf,1785385555.8342156,corp1,10.7.0.1,root1,10.1.0.1,login.secure.bank,A,180,0.12,True,cache,NOERROR,False
ospf,1785385558.5437355,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.12,True,cache,NOERROR,False
ospf,1785385561.471223,corp1,10.7.0.1,root1,10.1.0.1,login.secure.bank,A,180,0.39,True,cache,NOERROR,False
ospf,1785385563.298515,home2,10.9.0.2,root1,10.1.0.1,login.secure.bank,A,180,168.04,,recursive,NOERROR,False
ospf,1785385567.096593,mob1,10.8.0.1,root1,10.1.0.1,malware.bad.evil,A,0,0.02,,authoritative,NXDOMAIN,True
ospf,1785385570.45055,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,89.35,,authoritative,NOERROR,False
ospf,1785385572.9679787,home2,10.9.0.2,root1,10.1.0.1,api.service.io,A,120,208.09,,recursive,NOERROR,False
ospf,1785385576.482095,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.12,True,cache,NOERROR,False
ospf,1785385577.141626,corp2,10.7.0.2,root1,10.1.0.1,game.server.gg,A,15,47.17,False,authoritative,NOERROR,False
ospf,1785385580.2585795,mob2,10.8.0.2,root1,10.1.0.1,api.service.io,A,120,0.22,True,cache,NOERROR,False
ospf,1785385581.4241936,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,1022.66,,authoritative,NOERROR,False
ospf,1785385584.3860853,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,6080.28,,recursive,NOERROR,False
ospf,1785385587.538097,mob1,10.8.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.28,True,cache,NOERROR,False
ospf,1785385588.3130305,mob1,10.8.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,139.71,,authoritative,NOERROR,False
ospf,1785385592.2500005,corp2,10.7.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,47.33,False,authoritative,NOERROR,False
ospf,1785385594.3461068,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,155.78,,authoritative,NOERROR,False
ospf,1785385597.6581037,home1,10.9.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,82.49,,authoritative,NOERROR,False
ospf,1785385599.855037,corp2,10.7.0.2,root1,10.1.0.1,api.service.io,A,120,0.01,False,authoritative,NOERROR,False
ospf,1785385602.3996503,home2,10.9.0.2,root1,10.1.0.1,api.service.io,A,120,0.12,True,cache,NOERROR,False
ospf,1785385604.2038364,mob1,10.8.0.1,root1,10.1.0.1,example.com,A,300,0.11,True,cache,NOERROR,False
ospf,1785385606.7110417,home2,10.9.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,135.67,,authoritative,NOERROR,False
ospf,1785385608.698097,corp1,10.7.0.1,root1,10.1.0.1,video.stream.tv,A,30,230.02,,recursive,NOERROR,False
ospf,1785385611.0448945,corp1,10.7.0.1,root1,10.1.0.1,search.engine.com,A,45,45.22,,authoritative,NOERROR,False
ospf,1785385613.6380787,home1,10.9.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.45,True,cache,NOERROR,False
ospf,1785385615.1570268,mob1,10.8.0.1,root1,10.1.0.1,login.secure.bank,A,180,122.26,,authoritative,NOERROR,False
ospf,1785385616.115572,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.33,True,cache,NOERROR,False
ospf,1785385619.3798325,corp2,10.7.0.2,root1,10.1.0.1,malware.bad.evil,A,0,48.55,,authoritative,NXDOMAIN,True
ospf,1785385621.5759757,mob2,10.8.0.2,root1,10.1.0.1,social.media.app,A,60,1095.29,False,recursive,NOERROR,False
ospf,1785385622.8379035,mob2,10.8.0.2,root1,10.1.0.1,api.service.io,A,120,156.06,False,authoritative,NOERROR,False
ospf,1785385625.5627582,corp1,10.7.0.1,root1,10.1.0.1,login.secure.bank,A,180,0.39,True,cache,NOERROR,False
ospf,1785385629.0824797,home2,10.9.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,214.59,,recursive,NOERROR,False
ospf,1785385630.752265,mob1,10.8.0.1,root1,10.1.0.1,api.service.io,A,120,0.36,True,cache,NOERROR,False
ospf,1785385633.2937374,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,48.41,False,authoritative,NOERROR,False
ospf,1785385636.6486382,home1,10.9.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.01,False,authoritative,NOERROR,False
ospf,1785385639.4008424,corp1,10.7.0.1,root1,10.1.0.1,game.server.gg,A,15,44.98,,authoritative,NOERROR,False
ospf,1785385641.4061124,home2,10.9.0.2,root1,10.1.0.1,video.stream.tv,A,30,2020.86,,authoritative,NOERROR,False
ospf,1785385647.1293333,corp2,10.7.0.2,root1,10.1.0.1,social.media.app,A,60,47.76,,authoritative,NOERROR,False
ospf,1785385650.3801987,corp2,10.7.0.2,root1,10.1.0.1,video.stream.tv,A,30,103.15,False,recursive,NOERROR,False
ospf,1785385651.8160655,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,152.55,,authoritative,NOERROR,False
ospf,1785385654.690997,mob2,10.8.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,153.67,False,authoritative,SERVFAIL,True
ospf,1785385658.066101,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,44.49,False,authoritative,NOERROR,False
ospf,1785385660.8781102,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,580.09,False,authoritative,NOERROR,False
ospf,1785385663.0620794,corp1,10.7.0.1,root1,10.1.0.1,example.com,A,300,0.42,True,cache,NOERROR,False
ospf,1785385665.8531394,corp2,10.7.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.42,True,cache,NOERROR,False
ospf,1785385668.4100974,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,4338.74,False,recursive,NOERROR,False
ospf,1785385670.6321926,mob1,10.8.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,220.85,,recursive,NOERROR,False
ospf,1785385671.5448868,home2,10.9.0.2,root1,10.1.0.1,game.server.gg,A,15,254.34,False,recursive,NOERROR,False
ospf,1785385674.1554222,home2,10.9.0.2,root1,10.1.0.1,video.stream.tv,A,30,122.7,False,authoritative,NOERROR,False
ospf,1785385675.6148226,mob1,10.8.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,0.02,False,authoritative,NOERROR,False
ospf,1785385678.3609662,home2,10.9.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,93.24,,authoritative,NOERROR,True
ospf,1785385679.210083,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,0.01,False,authoritative,NOERROR,False
ospf,1785385681.2514455,home2,10.9.0.2,root1,10.1.0.1,api.service.io,A,120,0.18,True,cache,NOERROR,False
ospf,1785385684.957799,mob1,10.8.0.1,root1,10.1.0.1,news.portal.org,A,90,0.03,,recursive,NOERROR,False
ospf,1785385686.022085,mob2,10.8.0.2,root1,10.1.0.1,example.com,A,300,0.44,True,cache,NOERROR,False
ospf,1785385687.3736825,corp1,10.7.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,109.29,,authoritative,NOERROR,False
ospf,1785385689.1146083,mob2,10.8.0.2,root1,10.1.0.1,search.engine.com,A,45,155.28,,authoritative,NOERROR,False
ospf,1785385692.9900968,home1,10.9.0.1,root1,10.1.0.1,news.portal.org,A,90,168.27,False,authoritative,NOERROR,False
ospf,1785385695.6430345,mob1,10.8.0.1,root1,10.1.0.1,search.engine.com,A,45,3401.54,,recursive,NOERROR,False
ospf,1785385699.535987,home1,10.9.0.1,root1,10.1.0.1,game.server.gg,A,15,79.12,,authoritative,NOERROR,False
ospf,1785385700.323177,mob2,10.8.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.16,True,cache,NOERROR,False
ospf,1785385701.0631871,home2,10.9.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.21,True,cache,NOERROR,False
ospf,1785385702.6509888,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,0.46,True,cache,NOERROR,False
ospf,1785385704.5350692,home2,10.9.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,196.91,False,recursive,NOERROR,False
ospf,1785385708.1294806,home1,10.9.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,78.76,False,authoritative,SERVFAIL,True
ospf,1785385712.1554534,mob1,10.8.0.1,root1,10.1.0.1,malware.bad.evil,A,0,1997.98,False,recursive,SERVFAIL,True
ospf,1785385715.5620885,home1,10.9.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.35,True,cache,NOERROR,False
ospf,1785385717.246441,corp1,10.7.0.1,root1,10.1.0.1,video.stream.tv,A,30,121.3,False,recursive,NOERROR,False
ospf,1785385719.9429953,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,78.92,False,authoritative,NOERROR,False
ospf,1785385720.7720196,mob2,10.8.0.2,root1,10.1.0.1,example.com,A,300,0.5,True,cache,NOERROR,False
ospf,1785385722.159344,mob2,10.8.0.2,root1,10.1.0.1,example.com,A,300,0.4,True,cache,NOERROR,False
ospf,1785385725.9701054,corp1,10.7.0.1,root1,10.1.0.1,search.engine.com,A,45,52.19,False,authoritative,NOERROR,False
ospf,1785385729.2621074,mob2,10.8.0.2,root1,10.1.0.1,search.engine.com,A,45,0.44,True,cache,NOERROR,False
ospf,1785385729.8435483,corp2,10.7.0.2,root1,10.1.0.1,login.secure.bank,A,180,316.95,False,authoritative,NOERROR,False
ospf,1785385731.5071025,corp2,10.7.0.2,root1,10.1.0.1,video.stream.tv,A,30,52.88,False,authoritative,NOERROR,False
ospf,1785385735.4587133,mob1,10.8.0.1,root1,10.1.0.1,malware.bad.evil,A,0,1039.87,False,authoritative,NXDOMAIN,True
ospf,1785385738.2248125,corp1,10.7.0.1,root1,10.1.0.1,mail.example.com,MX,3600,120.83,,recursive,NOERROR,False
ospf,1785385740.7681932,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.16,True,cache,NOERROR,False
ospf,1785385743.7920086,home2,10.9.0.2,root1,10.1.0.1,social.media.app,A,60,89.96,False,authoritative,NOERROR,False
ospf,1785385744.6322956,corp2,10.7.0.2,root1,10.1.0.1,news.portal.org,A,90,46.7,,authoritative,NOERROR,False
ospf,1785385747.2940996,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.38,True,cache,NOERROR,False
ospf,1785385750.625535,home1,10.9.0.1,root1,10.1.0.1,search.engine.com,A,45,0.01,,authoritative,NOERROR,False
ospf,1785385754.4181087,home2,10.9.0.2,root1,10.1.0.1,social.media.app,A,60,0.32,True,cache,NOERROR,False
ospf,1785385756.906101,home1,10.9.0.1,root1,10.1.0.1,login.secure.bank,A,180,106.57,False,authoritative,NOERROR,False
ospf,1785385759.4380927,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,154.47,,authoritative,NOERROR,False
ospf,1785385762.9475002,corp2,10.7.0.2,root1,10.1.0.1,search.engine.com,A,45,144.98,,authoritative,NOERROR,False
ospf,1785385765.0693922,home2,10.9.0.2,root1,10.1.0.1,social.media.app,A,60,0.45,True,cache,NOERROR,False
ospf,1785385768.269912,mob1,10.8.0.1,root1,10.1.0.1,example.com,A,300,0.35,True,cache,NOERROR,False
ospf,1785385772.154427,mob2,10.8.0.2,root1,10.1.0.1,search.engine.com,A,45,1245.41,False,authoritative,NOERROR,False
ospf,1785385775.9737072,home1,10.9.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,168.84,False,recursive,NOERROR,False
ospf,1785385777.5954485,corp1,10.7.0.1,root1,10.1.0.1,search.engine.com,A,45,126.78,False,authoritative,NOERROR,False
ospf,1785385780.3833733,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,211.98,False,authoritative,NOERROR,False
ospf,1785385782.6750495,corp2,10.7.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,48.37,,authoritative,NOERROR,True
ospf,1785385785.2220883,mob1,10.8.0.1,root1,10.1.0.1,news.portal.org,A,90,127.89,False,authoritative,NOERROR,False
ospf,1785385787.8220818,corp1,10.7.0.1,root1,10.1.0.1,video.stream.tv,A,30,0.02,False,authoritative,NOERROR,False
ospf,1785385790.194354,home2,10.9.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,225.88,False,recursive,NXDOMAIN,False
ospf,1785385792.5836418,corp2,10.7.0.2,root1,10.1.0.1,news.portal.org,A,90,0.49,True,cache,NOERROR,False
ospf,1785385797.870079,home1,10.9.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,0.01,False,authoritative,NOERROR,False
ospf,1785385798.4887488,corp2,10.7.0.2,root1,10.1.0.1,video.stream.tv,A,30,252.47,False,recursive,NOERROR,False
ospf,1785385801.5324814,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,311.05,False,recursive,NOERROR,False
ospf,1785385804.8671849,home1,10.9.0.1,root1,10.1.0.1,mail.example.com,MX,3600,79.33,,authoritative,NOERROR,False
ospf,1785385807.638092,corp2,10.7.0.2,root1,10.1.0.1,game.server.gg,A,15,123.94,False,authoritative,NOERROR,False
ospf,1785385809.8607724,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,157.67,False,authoritative,NOERROR,False
ospf,1785385813.1785038,mob2,10.8.0.2,root1,10.1.0.1,example.com,A,300,154.03,False,authoritative,SERVFAIL,False
ospf,1785385814.296531,corp1,10.7.0.1,root1,10.1.0.1,video.stream.tv,A,30,0.43,True,cache,NOERROR,False
ospf,1785385815.4340289,home2,10.9.0.2,root1,10.1.0.1,video.stream.tv,A,30,0.02,False,authoritative,NOERROR,False
ospf,1785385816.990213,mob1,10.8.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.42,True,cache,NOERROR,False
ospf,1785385820.651844,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,0.03,False,recursive,NOERROR,False
ospf,1785385821.298083,mob2,10.8.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,156.28,,authoritative,NOERROR,False
ospf,1785385822.2261062,mob2,10.8.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,1188.74,False,recursive,NXDOMAIN,True
ospf,1785385824.460226,home1,10.9.0.1,root1,10.1.0.1,login.secure.bank,A,180,0.3,True,cache,NOERROR,False
ospf,1785385827.9279664,mob2,10.8.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.15,True,cache,NOERROR,False
ospf,1785385831.4268775,mob2,10.8.0.2,root1,10.1.0.1,news.portal.org,A,90,352.45,,recursive,NOERROR,False
ospf,1785385834.9220295,home1,10.9.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.49,True,cache,NOERROR,False
ospf,1785385835.9121313,home2,10.9.0.2,root1,10.1.0.1,api.service.io,A,120,347.85,False,recursive,NOERROR,False
ospf,1785385837.1821022,corp2,10.7.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,134.73,False,recursive,SERVFAIL,True
ospf,1785385842.6461313,corp2,10.7.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,140.97,False,recursive,NOERROR,True
ospf,1785385846.5260987,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,0.01,False,authoritative,NOERROR,False
ospf,1785385847.3410587,mob1,10.8.0.1,root1,10.1.0.1,example.com,A,300,615.11,False,recursive,NOERROR,False
ospf,1785385849.1460867,home2,10.9.0.2,root1,10.1.0.1,game.server.gg,A,15,89.12,False,authoritative,NOERROR,False
ospf,1785385850.278728,mob2,10.8.0.2,root1,10.1.0.1,login.secure.bank,A,180,2001.87,,authoritative,NOERROR,False
ospf,1785385855.6620817,corp1,10.7.0.1,root1,10.1.0.1,api.service.io,A,120,1164.14,,authoritative,NOERROR,False
ospf,1785385858.0995383,mob1,10.8.0.1,root1,10.1.0.1,video.stream.tv,A,30,124.14,,authoritative,NOERROR,False
ospf,1785385860.2161767,home1,10.9.0.1,root1,10.1.0.1,social.media.app,A,60,159.43,,recursive,NOERROR,False
ospf,1785385862.6065388,corp1,10.7.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.32,True,cache,NOERROR,False
ospf,1785385865.6473987,home2,10.9.0.2,root1,10.1.0.1,malware.bad.evil,A,0,93.21,False,authoritative,SERVFAIL,True
ospf,1785385866.4540966,home1,10.9.0.1,root1,10.1.0.1,social.media.app,A,60,0.12,True,cache,NOERROR,False
ospf,1785385867.429353,home1,10.9.0.1,root1,10.1.0.1,news.portal.org,A,90,176.33,False,recursive,NOERROR,False
ospf,1785385871.3353326,mob1,10.8.0.1,root1,10.1.0.1,example.com,A,300,0.46,True,cache,NOERROR,False
ospf,1785385874.1610956,mob1,10.8.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,123.3,,authoritative,NXDOMAIN,True
ospf,1785385878.0493088,home1,10.9.0.1,root1,10.1.0.1,search.engine.com,A,45,82.1,False,authoritative,NOERROR,False
ospf,1785385880.58104,home2,10.9.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,1575.12,False,recursive,NOERROR,False
ospf,1785385884.9901311,mob1,10.8.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,287.13,False,recursive,NOERROR,False
ospf,1785385887.6430037,home1,10.9.0.1,root1,10.1.0.1,example.com,A,300,757.33,,authoritative,NOERROR,False
ospf,1785385891.9293065,mob2,10.8.0.2,root1,10.1.0.1,video.stream.tv,A,30,461.78,False,recursive,NOERROR,False
ospf,1785385893.6305945,home1,10.9.0.1,root1,10.1.0.1,example.com,A,300,0.19,True,cache,NOERROR,False
ospf,1785385897.1566226,mob2,10.8.0.2,root1,10.1.0.1,example.com,A,300,0.48,True,cache,NOERROR,False
ospf,1785385905.2061176,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,0.02,False,authoritative,SERVFAIL,True
ospf,1785385905.947673,home2,10.9.0.2,root1,10.1.0.1,social.media.app,A,60,93.72,False,authoritative,NOERROR,False
ospf,1785385909.6740904,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,49.97,False,authoritative,NOERROR,False
ospf,1785385912.148825,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,45.65,False,authoritative,SERVFAIL,True
ospf,1785385912.7969096,corp1,10.7.0.1,root1,10.1.0.1,search.engine.com,A,45,270.69,False,recursive,NOERROR,False
ospf,1785385915.2773151,home1,10.9.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.21,True,cache,NOERROR,False
ospf,1785385916.3164337,home2,10.9.0.2,root1,10.1.0.1,login.secure.bank,A,180,88.5,False,authoritative,NOERROR,False
ospf,1785385920.446236,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,164.81,False,recursive,NOERROR,False
ospf,1785385923.4140866,corp2,10.7.0.2,root1,10.1.0.1,news.portal.org,A,90,76.99,False,recursive,NOERROR,False
ospf,1785385926.0256214,corp1,10.7.0.1,root1,10.1.0.1,example.com,A,300,45.19,False,authoritative,NOERROR,False
ospf,1785385929.383688,corp2,10.7.0.2,root1,10.1.0.1,social.media.app,A,60,1918.59,False,authoritative,NOERROR,False
ospf,1785385932.5636723,mob1,10.8.0.1,root1,10.1.0.1,example.com,A,300,0.41,True,cache,NOERROR,False
ospf,1785385933.750084,mob1,10.8.0.1,root1,10.1.0.1,malware.bad.evil,A,0,128.03,False,authoritative,NOERROR,True
ospf,1785385937.0746722,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,183.74,False,recursive,NOERROR,False
ospf,1785385940.4203806,home1,10.9.0.1,root1,10.1.0.1,login.secure.bank,A,180,119.86,False,authoritative,NOERROR,False
ospf,1785385942.636268,corp1,10.7.0.1,root1,10.1.0.1,example.com,A,300,0.15,True,cache,NOERROR,False
ospf,1785385944.0919385,corp1,10.7.0.1,root1,10.1.0.1,video.stream.tv,A,30,44.69,False,authoritative,NOERROR,False
ospf,1785385944.78483,mob1,10.8.0.1,root1,10.1.0.1,malware.bad.evil,A,0,0.05,False,recursive,NOERROR,True
ospf,1785385948.7290435,mob1,10.8.0.1,root1,10.1.0.1,search.engine.com,A,45,629.75,False,recursive,NOERROR,False
ospf,1785385951.1320903,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,106.85,False,authoritative,NOERROR,False
ospf,1785385953.0283997,home1,10.9.0.1,root1,10.1.0.1,social.media.app,A,60,203.19,False,recursive,NOERROR,False
ospf,1785385954.247335,mob2,10.8.0.2,root1,10.1.0.1,search.engine.com,A,45,152.61,False,authoritative,NOERROR,False
ospf,1785385957.396784,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,203.51,False,authoritative,NOERROR,False
ospf,1785385959.6060894,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.28,True,cache,NOERROR,False
ospf,1785385961.221911,home2,10.9.0.2,root1,10.1.0.1,malware.bad.evil,A,0,0.02,False,authoritative,SERVFAIL,True
ospf,1785385962.1900854,home1,10.9.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,79.25,False,authoritative,NOERROR,False
ospf,1785385964.6326544,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,0.16,True,cache,NOERROR,False
ospf,1785385966.0056295,corp2,10.7.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,48.6,,authoritative,NOERROR,False
ospf,1785385969.1262162,mob1,10.8.0.1,root1,10.1.0.1,api.service.io,A,120,831.34,False,authoritative,NOERROR,False
ospf,1785385970.6064522,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,0.49,True,cache,NOERROR,False
ospf,1785385972.0242674,home2,10.9.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,948.21,False,authoritative,NOERROR,True
ospf,1785385973.952707,home2,10.9.0.2,root1,10.1.0.1,video.stream.tv,A,30,94.63,False,authoritative,NOERROR,False
ospf,1785385976.212404,mob2,10.8.0.2,root1,10.1.0.1,social.media.app,A,60,153.98,False,authoritative,NOERROR,False
ospf,1785385977.166662,corp2,10.7.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,47.67,False,authoritative,NOERROR,False
ospf,1785385977.9716473,mob1,10.8.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.49,True,cache,NOERROR,False
ospf,1785385981.316815,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.31,True,cache,NOERROR,False
ospf,1785385983.2612178,home2,10.9.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,219.22,False,recursive,NXDOMAIN,True
ospf,1785385986.7781026,mob1,10.8.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.12,True,cache,NOERROR,False
ospf,1785385988.5519648,mob2,10.8.0.2,root1,10.1.0.1,video.stream.tv,A,30,1906.26,False,authoritative,NOERROR,False
ospf,1785385994.203158,mob1,10.8.0.1,root1,10.1.0.1,search.engine.com,A,45,716.13,False,recursive,NOERROR,False
ospf,1785385996.802115,mob1,10.8.0.1,root1,10.1.0.1,api.service.io,A,120,0.36,True,cache,NOERROR,False
ospf,1785386000.4381216,mob2,10.8.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.44,True,cache,NOERROR,False
ospf,1785386003.995576,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,0.16,True,cache,NOERROR,False
ospf,1785386008.678093,corp2,10.7.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,0.3,True,cache,NOERROR,False
ospf,1785386011.6349442,mob1,10.8.0.1,root1,10.1.0.1,login.secure.bank,A,180,1060.67,False,authoritative,NOERROR,False
ospf,1785386014.714108,corp2,10.7.0.2,root1,10.1.0.1,api.service.io,A,120,47.47,False,authoritative,NOERROR,False
ospf,1785386015.7516255,home1,10.9.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,84.77,False,authoritative,NOERROR,False
ospf,1785386017.725257,home2,10.9.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.34,True,cache,NOERROR,False
ospf,1785386021.2900972,home1,10.9.0.1,root1,10.1.0.1,game.server.gg,A,15,90.02,False,authoritative,NOERROR,False
ospf,1785386021.9844627,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,45.72,False,authoritative,NOERROR,False
ospf,1785386023.7516527,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,663.16,False,recursive,NOERROR,False
